Address,Category 0,Category 1,Category 2,Category 3,City,Distance,Name,Out of Business,Price,Rating,Review Count,State
1530 Leesburg Rd,Irish Pub,,,,Fort Wayne,2440.1400999269035,Deer Park Irish Pub,False,$$,4.0,19,IN
497 E. Dupont Rd.,Sports Bars,Chicken Wings,Sandwiches,,Fort Wayne,8531.576253377612,Wings Etc.,False,$,3.5,25,IN
6417 W Jefferson Blvd,Wine Bars,,,,Fort Wayne,8294.076061325102,Chop's Wine Bar,False,$$$,4.0,17,IN
12628 Coldwater Rd,Wine Bars,Bakeries,Beer Gardens,,Fort Wayne,10789.894093291661,Teds Market,False,$$,3.5,30,IN
5830 Challenger Pkwy,Sports Bars,Korean,Mexican,,Fort Wayne,3404.75290022014,Kaysan's 5th Down,False,$$,3.0,52,IN
112 E Masterson Ave,Gay Bars,Dance Clubs,,,Fort Wayne,3998.6373728947856,After Dark Nightclub,False,$$,4.0,16,IN
6179 W Jefferson Blvd,Venues & Event Spaces,American (Traditional),Sports Bars,,Fort Wayne,7780.863009766894,Mitchell's Neighborhood Grill And Bar,False,$$,3.0,34,IN
1567 W Dupont Rd,Sports Bars,,,,Fort Wayne,8228.149878081837,Arena Bar and Grill,False,$,3.0,32,IN
200 E Main St,Seafood,Steakhouses,Cocktail Bars,,Fort Wayne,2710.114359880493,Park Place on Main,False,$$,3.5,18,IN
5731 St Joe Rd,Bars,,,,Fort Wayne,5249.447915173819,Peanut Food & Spirits,False,$,3.0,33,IN
203 E Berry St,Breweries,Beer Bar,Gastropubs,,Fort Wayne,2783.6621508542316,GnomeTown Brewing,False,$$,4.5,6,IN
317 E Coliseum Blvd,Bars,Tex-Mex,American (Traditional),,Fort Wayne,2066.2415854348656,Chili's,False,$$,2.5,41,IN
6133 Plantation Ln,Bars,,,,Fort Wayne,7520.196055856636,Cocktails Lounge,False,$$,4.0,8,IN
1455 Goshen Rd,Bowling,Sports Bars,,,Fort Wayne,1124.8464382714792,Pro Bowl West,False,$$,3.5,12,IN
5519 Coventry Lane,Chicken Wings,American (Traditional),Sports Bars,,Fort Wayne,11735.61166994777,Buffalo Wild Wings,False,$$,2.5,36,IN
3306 Brooklyn Ave,Bars,,,,Fort Wayne,5542.55615067234,The Office Tavern,False,$$,4.0,5,IN
8230 Glencarin Blvd,Mexican,Desserts,Bars,,Fort Wayne,9035.629339144587,Bandido's Mexican Restaurant,False,$$,2.5,43,IN
1425 W Dupont Rd,Chicken Wings,American (Traditional),Sports Bars,,Fort Wayne,8321.413561927462,Buffalo Wild Wings,False,$$,2.5,31,IN
6527 E State Blvd,Bars,American (Traditional),,,Fort Wayne,7684.181363085589,Wrigley Field Bar & Grill,False,$,2.5,27,IN
1403 Washington Ave,Cajun/Creole,Cocktail Bars,Breakfast & Brunch,,New Orleans,3041.330473011382,Commander's Palace,False,$$$,4.5,4046,LA
718 St Peter St,American (Traditional),Cocktail Bars,,,New Orleans,1795.198479732643,Pat O'Brien's,False,$$,4.0,2126,LA
600 Poland Ave,"Beer, Wine & Spirits",Wine Bars,Jazz & Blues,,New Orleans,4883.950796184788,Bacchanal Fine Wine & Spirits,False,$$,4.5,949,LA
3128 Magazine St,Bars,Caribbean,,,New Orleans,3569.764649846438,The Rum House,False,$$,4.0,1311,LA
941 Bourbon St,Dive Bars,,,,New Orleans,2017.863519716884,Lafitte's Blacksmith Shop Bar,False,$,4.0,1381,LA
512 Bienville St,Bars,Cajun/Creole,Seafood,,New Orleans,1730.9173721802133,Mr Ed's Oyster Bar - Bienville,False,$$,4.5,844,LA
623 Frenchmen St,Jazz & Blues,Bars,Music Venues,,New Orleans,2663.776254165871,The Spotted Cat Music Club,False,$,4.5,801,LA
214 Royal St,Bars,,,,New Orleans,1521.351964204595,The Carousel Bar & Lounge,False,$$,4.0,1154,LA
838 Esplanade Ave,Bars,Steakhouses,Burgers,,New Orleans,2313.7279886326105,Port Of Call,False,$$,4.0,1443,LA
3122 Magazine St,Cocktail Bars,American (New),Breakfast & Brunch,,New Orleans,3529.250032128249,Red Dog Diner,False,$$,4.5,604,LA
1109 Decatur St,Cajun/Creole,Bars,,,New Orleans,2347.531537164794,Coop's Place,False,$$,3.5,2849,LA
3701 Iberville St,American (Traditional),Bars,Cajun/Creole,,New Orleans,2223.9486114678502,Katie's Restaurant & Bar,False,$$,4.0,948,LA
310 Chartres St,Cajun/Creole,American (New),Cocktail Bars,,New Orleans,1679.191101336206,SoBou,False,$$,4.0,1416,LA
1200 Carondelet St,Colombian,Bars,,,New Orleans,1781.1494081843614,Maïs Arepas,False,$$,4.5,509,LA
811 Conti St,Irish Pub,,,,New Orleans,1526.6432063125997,Erin Rose,False,$,4.5,555,LA
900 N Carrollton St,Barbeque,Caterers,Bars,,New Orleans,2878.22409972704,Blue Oak BBQ,False,$$,4.5,681,LA
620 Chartes St,American (New),Steakhouses,Wine Bars,,New Orleans,1892.1280023446477,Doris Metropolitan,False,$$$,4.5,551,LA
601 Gallier St,Southern,Bars,,,New Orleans,4169.216333080784,Elizabeth's Restaurant,False,$$,4.0,1137,LA
2540 Banks St,American (Traditional),Bars,,,New Orleans,767.797434232759,Fharmacy Nola,False,$$,4.5,301,LA
725 Iberville St,Bars,,,,New Orleans,1453.3785504211744,21st Amendment at La Louisiane,False,$$,4.5,340,LA
337 Chartres St,Cajun/Creole,Cocktail Bars,,,New Orleans,1682.6970317666799,Kingfish,False,$$,4.0,949,LA
739 Jackson Ave,Sandwiches,Cocktail Bars,,,New Orleans,3338.108326615053,Turkey and the Wolf,False,$$,4.5,440,LA
813 Rue Bienville,Lounges,French,,,New Orleans,1452.9933762394428,Arnaud's French 75,False,$$,4.5,398,LA
1506 South Carrollton Ave,Barbeque,Southern,Cocktail Bars,,New Orleans,4292.817593319894,Boucherie,False,$$,4.5,537,LA
500 Chartres St,American (Traditional),Cocktail Bars,,,New Orleans,1791.1630951090722,Napoleon House,False,$$,4.0,1051,LA
715 Saint Charles Ave,Wine Bars,Italian,,,New Orleans,1527.5022418015762,Marcello's Restaurant & Wine Bar,False,$$,4.5,343,LA
1300 Saint Charles Ave,Bars,Steakhouses,Cajun/Creole,,New Orleans,1986.6386202146434,Emeril's Delmonico,False,$$$,4.0,671,LA
801 Royal St,Cajun/Creole,Bars,,,New Orleans,1929.316246691745,801 Royal,False,$$,4.0,657,LA
616 St Peter St,Cajun/Creole,Seafood,Cocktail Bars,,New Orleans,1919.768944720113,Tableau,False,$$,4.0,775,LA
2533 Constance St,Bars,Southern,Seafood,,New Orleans,3315.139072435307,Parasol's Bar & Restaurant,False,$,4.0,483,LA
130 Roosevelt Way,Lounges,,,,New Orleans,1196.9028507472735,Sazerac Bar,False,$$$,4.0,434,LA
139 Carondelet St,American (Traditional),Bars,Cajun/Creole,,New Orleans,1296.4518598464217,Hobnobber's Variety Bar & Restaurant,False,$,4.5,358,LA
1940 Dauphine St,American (New),Breakfast & Brunch,Cocktail Bars,,New Orleans,2589.55744066086,Horn's,False,$$,4.0,496,LA
1179 Annunciation St,Bars,Desserts,Breakfast & Brunch,,New Orleans,2400.2691260837723,Bakery Bar,False,$$,4.5,306,LA
618 Frenchmen St,Jazz & Blues,Bars,,,New Orleans,2646.3536562736585,D.B.A. New Orleans,False,$$,4.0,431,LA
329 Decatur St,Cajun/Creole,Cocktail Bars,Venues & Event Spaces,,New Orleans,1799.0862046230118,Evangeline,False,$$,4.0,548,LA
733 Bourbon St,Jazz & Blues,Pubs,,,New Orleans,1824.618594771166,Fritzel's European Jazz Pub,False,$$,4.0,381,LA
5240 Annunciation St,Sandwiches,Seafood,Beer Bar,,New Orleans,5108.339752597227,Domilise Po-Boys & Bar,False,$$,4.0,496,LA
219 N Peters St,American (New),Bars,Southern,,New Orleans,1801.0292396987277,Saint Lawrence,False,$$,4.0,476,LA
820 N Rampart St,Lounges,,,,New Orleans,1717.4336195919284,Bar Tonique,False,$$,4.0,425,LA
514 City Park Ave,Vietnamese,Asian Fusion,Bars,,New Orleans,3686.7141235889153,MOPHO,False,$$,4.0,600,LA
1113 Decatur St,Cocktail Bars,,,,New Orleans,2371.1001755645498,Cane and Table,False,$$,4.0,416,LA
1732 St Charles Ave,Pubs,Beer Gardens,,,New Orleans,2230.228545165501,The Avenue Pub,False,$$,4.0,412,LA
721 Bourbon St,Bars,,,,New Orleans,1810.383498205982,Tropical Isle,False,$$,4.0,495,LA
634 Louisa St,Bars,American (New),Country Clubs,,New Orleans,3902.82378195769,The Country Club,False,$$,4.0,450,LA
720 Orleans Ave,Wine Bars,American (New),,,New Orleans,1838.2064564223033,Orleans Grapevine Wine Bar & Bistro,False,$$,4.0,384,LA
830 Conti St,Bars,Jazz & Blues,American (Traditional),,New Orleans,1476.3240699281885,The Bombay Club,False,$$,4.0,403,LA
116 Baronne St,Cajun/Creole,Pubs,Sandwiches,,New Orleans,1230.5303651965148,Cajun Mike's Pub & Grub,False,$,4.0,649,LA
942 N Rampart St,Bars,French,Breakfast & Brunch,,New Orleans,1855.8183531407649,Meauxbar,False,$$$,4.5,239,LA
2601 Royal St,Tapas/Small Plates,Cocktail Bars,,,New Orleans,3279.873362766022,Mimi's In The Marigny,False,$$,4.0,324,LA
3826 E Craig Rd,Mexican,Bars,,,North Las Vegas,2514.337665265232,Viva Zapatas Mexican Restaurant & Cantina,False,$$,4.0,709,NV
124 S 6th St,American (New),Desserts,Cocktail Bars,,Las Vegas,7778.135423342651,Carson Kitchen,False,$$,4.5,2134,NV
2411 W Sahara Ave,Seafood,Bars,,,Las Vegas,11344.463909223665,The Oyster Bar,False,$$,4.5,2536,NV
3025 Sammy Davis Jr Dr,Mexican,Lounges,,,Las Vegas,12056.868802785408,El Dorado Cantina,False,$$,4.5,3379,NV
10 E Charleston Blvd,British,Pubs,,,Las Vegas,9037.431367243917,Cornish Pasty,False,$$,4.5,979,NV
1712 W Charleston Blvd,Tiki Bars,,,,Las Vegas,9349.12215704072,Frankie's Tiki Room,False,$$,4.5,946,NV
707 Fremont St,Cocktail Bars,,,,Las Vegas,7795.698530285041,Oak and Ivy,False,$$,4.5,408,NV
2985 Las Vegas Blvd S,American (Traditional),Breakfast & Brunch,Lounges,,Las Vegas,11966.733253545723,The Peppermill Restaurant & Fireside Lounge,False,$$,4.0,3471,NV
506 Fremont St,American (New),Lounges,Breakfast & Brunch,,Las Vegas,7610.74405600383,Park on Fremont,False,$$,4.0,1252,NV
425 Fremont St,Bars,Casinos,,,Las Vegas,7658.996296577306,Fremont Street Experience,False,$$,3.5,1567,NV
525 E Fremont St,Lounges,Cocktail Bars,Speakeasies,,Las Vegas,7638.55792380755,The Laundry Room,False,$$,4.5,381,NV
508 Fremont St,Pizza,Bars,,,Las Vegas,7618.688534520891,Evel Pie,False,$,4.5,575,NV
4780 W Harmon Ave,Tours,Tasting Classes,Whiskey Bars,,Las Vegas,15979.943279111552,The Whisky Attic,False,$$$,4.5,81,NV
3713 W Sahara Ave,Steakhouses,Cocktail Bars,,,Las Vegas,11966.99166399977,Herbs & Rye,False,$$$,4.0,1583,NV
3327 Las Vegas Blvd S,Asian Fusion,Bars,Japanese,,Las Vegas,13050.451209522731,SUSHISAMBA - Las Vegas,False,$$$,4.0,2476,NV
124 S 6th St,Sushi Bars,Japanese,Bars,,Las Vegas,7764.160171448374,Bocho Sushi,False,$$,4.5,495,NV
111 Las Vegas Blvd S,Lounges,Cocktail Bars,,,Las Vegas,7670.691132969754,Downtown Cocktail Room,False,$$,4.5,428,NV
520 E Fremont St,American (Traditional),Breakfast & Brunch,Cocktail Bars,,Las Vegas,7640.071612923489,Eureka!,False,$$,4.5,290,NV
1130 S Casino Center Blvd,Italian,Pizza,Cocktail Bars,,Las Vegas,9157.523506425858,Esther's Kitchen,False,$$,4.5,446,NV
3839 W Sahara Ave,Thai,Wine Bars,Beer Bar,,Las Vegas,12026.774223984483,Weera Thai,False,$$,4.5,1027,NV
511 Fremont St,Lounges,,,,Las Vegas,7670.452567122041,The Griffin,False,$$,4.0,504,NV
917 Fremont St,Cocktail Bars,Beer Bar,,,Las Vegas,7820.982811601139,Atomic Liquors,False,$$,4.5,357,NV
217 Las Vegas Blvd N,Lounges,Dance Clubs,,,Las Vegas,7397.732344380131,Gold Spike,False,$$,4.0,745,NV
3939 W Spring Mountain Rd,Cocktail Bars,Lounges,Tiki Bars,,Las Vegas,13727.509284308551,The Golden Tiki,False,$$,4.5,1067,NV
1218 S Main St,Cocktail Bars,Music Venues,,,Las Vegas,9287.266249866801,Velveteen Rabbit,False,$$,4.5,346,NV
5040 W Spring Mountain Rd,Desserts,Wine Bars,Japanese,,Las Vegas,14479.373225849897,Sweets Raku,False,$$,4.5,1175,NV
616 E Carson Ave,American (New),Breakfast & Brunch,Cocktail Bars,,Las Vegas,7810.169120976093,7th & Carson,False,$$,4.5,310,NV
99 Convention Center Dr,American (New),Steakhouses,Cocktail Bars,,Las Vegas,12140.009519686157,The Barrymore,False,$$$,4.0,936,NV
Plaza Hotel & Casino,Steakhouses,Cocktail Bars,,,Las Vegas,7476.274994278671,Oscar's Steakhouse,False,$$$,4.0,590,NV
3200 Las Vegas Blvd S,Steakhouses,Seafood,Wine Bars,,Las Vegas,12747.466085899514,The Capital Grille,False,$$$,4.5,768,NV
3899 Spring Mountain Rd,Karaoke,Cocktail Bars,,,Las Vegas,13699.044253263975,J Karaoke Bar,False,$$,5.0,458,NV
3200 Las Vegas Blvd S,Italian,Bars,,,Las Vegas,12751.450383129168,Maggiano's Little Italy,False,$$,4.0,1564,NV
3131 Las Vegas Blvd S,Steakhouses,Bars,,,Las Vegas,12862.374969957793,SW Steakhouse,False,$$$$,4.0,1226,NV
3400 S Jones Blvd,Asian Fusion,Vietnamese,Sports Bars,,Las Vegas,15094.639726127374,District One,False,$$,4.0,1523,NV
725 Las Vegas Blvd S,Barbeque,Beer Bar,Sandwiches,,Las Vegas,8589.538006633175,Rick's Rollin Smoke BBQ & Tavern,False,$$,4.0,358,NV
5150 Camino Al Norte,American (Traditional),Sports Bars,Beer Bar,,North Las Vegas,3255.649076228006,North Star Bar & Grill,False,$,4.0,63,NV
5445 Simmons St,Pubs,American (Traditional),,,North Las Vegas,5622.174418369287,Winchell's Pub & Grill,False,$$,4.0,73,NV
353 Bonneville Ave,Asian Fusion,Vietnamese,Bars,,Las Vegas,8295.31178531921,Le Pho Vietnamese Kitchen,False,$$,4.0,339,NV
2535 S Las Vegas Blvd,Burgers,Sports Bars,,,Las Vegas,10863.718662038626,Umami Burger -  SLS Las Vegas,False,$$,4.0,1062,NV
707 E Fremont St,Bars,Sandwiches,,,Las Vegas,7777.539383055888,bin 702,False,$$,4.0,260,NV
2000 S Las Vegas Blvd,Lounges,,,,Las Vegas,10339.776723787756,107 SkyLounge,False,$$,4.0,451,NV
100 S 6th St,Mexican,Cocktail Bars,,,Las Vegas,7694.126323343581,La Comida,False,$$,3.5,681,NV
927 Fremont St,American (New),Cocktail Bars,,,Las Vegas,7845.781465086434,The Kitchen at Atomic,False,$$,4.5,163,NV
1225 S Main St,Bars,Antiques,,,Las Vegas,9287.596290369442,ReBAR,False,$,4.5,137,NV
450 Fremont St,Lounges,Piano Bars,,,Las Vegas,7524.0653671961945,Don't Tell Mama,False,$$,4.0,235,NV
700 E Fremont St,Indian,Bars,,,Las Vegas,7682.733184225817,Turmeric Flavors of India,False,$$,4.5,173,NV
3200 S Las Vegas Blvd,Mexican,Bars,,,Las Vegas,12777.16875812014,El Segundo Sol,False,$$,4.0,894,NV
3255 S Las Vegas Blvd,Italian,Lounges,Breakfast & Brunch,,Las Vegas,13109.124254598108,LAVO Italian Restaurant & Lounge,False,$$$,3.5,1713,NV
3131 Las Vegas Blvd S,Italian,Bars,,,Las Vegas,12427.814738228515,Sinatra,False,$$$$,4.0,603,NV
4275 N Rancho Dr,Italian,Wine Bars,,,Las Vegas,9643.306957012719,Mezzo Bistro and Wine,False,$$,4.0,577,NV
3025 Sammy Davis Jr Dr,Mexican,Lounges,,,Las Vegas,3331.8501314430373,El Dorado Cantina,False,$$,4.5,3379,NV
2411 W Sahara Ave,Seafood,Bars,,,Las Vegas,3426.398658401821,The Oyster Bar,False,$$,4.5,2536,NV
124 S 6th St,American (New),Desserts,Cocktail Bars,,Las Vegas,2453.5601250608565,Carson Kitchen,False,$$,4.5,2134,NV
3500 Las Vegas Blvd S,Seafood,Steakhouses,Wine Bars,,Las Vegas,4469.865990823285,Joes Seafood Prime Steak & Stone Crab,False,$$$,4.5,2580,NV
3355 Las Vegas Blvd S,French,Breakfast & Brunch,Cocktail Bars,,Las Vegas,4078.659244023434,Bouchon,False,$$$,4.0,3976,NV
2985 Las Vegas Blvd S,American (Traditional),Breakfast & Brunch,Lounges,,Las Vegas,2739.176131458107,The Peppermill Restaurant & Fireside Lounge,False,$$,4.0,3471,NV
3327 Las Vegas Blvd S,Asian Fusion,Bars,Japanese,,Las Vegas,3655.3119538317715,SUSHISAMBA - Las Vegas,False,$$$,4.0,2476,NV
3655 Las Vegas Blvd S,American (New),Desserts,Cocktail Bars,,Las Vegas,4935.731873295777,HEXX kitchen + bar,False,$$,4.0,2773,NV
3925 Paradise Rd,Steakhouses,Bars,Seafood,,Las Vegas,3544.198767023824,Del Frisco's Double Eagle Steakhouse,False,$$$$,4.5,1433,NV
3708 Las Vegas Blvd S,Burgers,American (Traditional),Bars,,Las Vegas,5270.561097883775,Holsteins,False,$$,4.0,3263,NV
10 E Charleston Blvd,British,Pubs,,,Las Vegas,2025.1888251539788,Cornish Pasty,False,$$,4.5,979,NV
3655 Las Vegas Blvd S,French,Steakhouses,Cocktail Bars,,Las Vegas,4906.855580674003,Eiffel Tower,False,$$$$,4.0,1954,NV
3713 W Sahara Ave,Steakhouses,Cocktail Bars,,,Las Vegas,4944.975385042821,Herbs & Rye,False,$$$,4.0,1583,NV
5040 W Spring Mountain Rd,Desserts,Wine Bars,Japanese,,Las Vegas,6925.534499061381,Sweets Raku,False,$$,4.5,1175,NV
3939 W Spring Mountain Rd,Cocktail Bars,Lounges,Tiki Bars,,Las Vegas,5458.674218226972,The Golden Tiki,False,$$,4.5,1067,NV
1712 W Charleston Blvd,Tiki Bars,,,,Las Vegas,2900.6618933394075,Frankie's Tiki Room,False,$$,4.5,946,NV
3400 S Jones Blvd,Asian Fusion,Vietnamese,Sports Bars,,Las Vegas,8110.190688264239,District One,False,$$,4.0,1523,NV
3930 S Las Vegas Blvd,Burgers,American (New),Bars,,Las Vegas,6762.757418997397,Burger Bar,False,$$,4.0,2617,NV
3708 Las Vegas Blvd S,Lounges,,,,Las Vegas,5238.459146910156,The Chandelier,False,$$,4.0,1246,NV
3899 Spring Mountain Rd,Karaoke,Cocktail Bars,,,Las Vegas,5409.42047033345,J Karaoke Bar,False,$$,5.0,458,NV
4178 Koval Ln,Casinos,Breweries,Pubs,,Las Vegas,4386.561194786604,"Ellis Island Hotel, Casino & Brewery",False,$,4.0,2258,NV
3900 Paradise Rd,Bars,Mexican,Latin American,,Las Vegas,3384.7772489864656,Tacos & Beer,False,$$,4.5,1253,NV
3839 W Sahara Ave,Thai,Wine Bars,Beer Bar,,Las Vegas,5066.914470503025,Weera Thai,False,$$,4.5,1027,NV
3325 S Las Vegas Blvd,Steakhouses,Lounges,,,Las Vegas,3788.055315266518,CUT by Wolfgang Puck,False,$$$$,4.0,1455,NV
3600 S Las Vegas Blvd,French,Bars,,,Las Vegas,4931.724058542619,Picasso,False,$$$$,4.5,891,NV
620 E Flamingo Rd,Thai,Seafood,Wine Bars,,Las Vegas,3627.1524074732456,Lotus of Siam,False,$$,4.5,947,NV
3200 Las Vegas Blvd S,Steakhouses,Seafood,Wine Bars,,Las Vegas,3498.622713133849,The Capital Grille,False,$$$,4.5,768,NV
3799 Las Vegas Blvd S,Bars,,,,Las Vegas,5753.738202943211,Fat Tuesday,False,$$,4.5,631,NV
3200 Las Vegas Blvd S,Italian,Bars,,,Las Vegas,3536.793773147213,Maggiano's Little Italy,False,$$,4.0,1564,NV
99 Convention Center Dr,American (New),Steakhouses,Cocktail Bars,,Las Vegas,2808.2170486009695,The Barrymore,False,$$$,4.0,936,NV
4480 Paradise Rd,Italian,Wine Bars,,,Las Vegas,4319.250932770565,Ferraro's Italian Restaurant & Wine Bar,False,$$$,4.5,1024,NV
3131 Las Vegas Blvd S,Steakhouses,Bars,,,Las Vegas,3491.1025413370694,SW Steakhouse,False,$$$$,4.0,1226,NV
5780 W Flamingo Rd,Italian,Pizza,Bars,,Las Vegas,8258.191758560122,Nora's Italian Cuisine,False,$$,4.0,1595,NV
707 Fremont St,Cocktail Bars,,,,Las Vegas,2376.2938439028017,Oak and Ivy,False,$$,4.5,408,NV
3950 S Las Vegas Blvd,Irish,Pubs,,,Las Vegas,6798.095514666943,Rí Rá Irish Pub,False,$$,4.0,1114,NV
3708 Las Vegas Blvd S,Steakhouses,American (New),Cocktail Bars,,Las Vegas,5307.761158901676,STK Las Vegas,False,$$$$,4.0,1674,NV
Forum Shops Caesar's Palace,Japanese,Sushi Bars,Lounges,,Las Vegas,4439.5695386499,Sushi Roku,False,$$$,4.0,1224,NV
3708 S Las Vegas Blvd,American (New),Bars,,,Las Vegas,5297.291940715117,Beauty & Essex,False,$$$,4.0,947,NV
3708 Las Vegas Blvd S,Performing Arts,American (New),Cocktail Bars,,Las Vegas,5403.1731268948115,Rose Rabbit Lie,False,$$$$,4.0,971,NV
3355 South Las Vegas Blvd,Latin American,Wine Bars,,,Las Vegas,3972.3229440466566,Chica,False,$$,4.5,751,NV
3545 Las Vegas Blvd,American (New),Bars,Breakfast & Brunch,,Las Vegas,4274.590855081323,Yard House,False,$$,4.0,1084,NV
4510 Paradise Rd,German,Beer Bar,Comfort Food,,Las Vegas,4464.3505039216925,Hofbräuhaus Las Vegas,False,$$,4.0,1649,NV
4455 Paradise Rd,Bars,American (New),,,Las Vegas,4385.182804402804,Culinary Dropout,False,$$,4.0,989,NV
506 Fremont St,American (New),Lounges,Breakfast & Brunch,,Las Vegas,2606.8445437666496,Park on Fremont,False,$$,4.0,1252,NV
3730 Las Vegas Blvd S,Mexican,Bars,,,Las Vegas,5599.054004584539,Javier's,False,$$$,4.0,1349,NV
1130 S Casino Center Blvd,Italian,Pizza,Cocktail Bars,,Las Vegas,1930.7935482325443,Esther's Kitchen,False,$$,4.5,446,NV
The Venetian,Asian Fusion,Lounges,,,Las Vegas,3975.02926626665,TAO Asian Bistro,False,$$$,3.5,1643,NV
6593 Las Vegas Blvd S,American (New),Bars,Vegetarian,,Las Vegas,9368.12681085753,Yard House,False,$$,4.0,1428,NV
4640 Paradise Rd,Dive Bars,Music Venues,,,Las Vegas,4662.684667915081,Double Down Saloon,False,$,4.5,534,NV
425 Fremont St,Bars,Casinos,,,Las Vegas,2614.533729779663,Fremont Street Experience,False,$$,3.5,1567,NV
1552 E 15th St,Pizza,Bars,Italian,,Tulsa,5714.269645315323,Andolini's Pizzeria,False,$$,4.5,620,OK
1413 E 15th St,Pubs,Irish,Breakfast & Brunch,,Tulsa,5932.395526471932,Kilkenny's Irish Pub,False,$$,4.5,573,OK
212 N Main St,Coffee & Tea,Breakfast & Brunch,Cocktail Bars,,Tulsa,8689.879512389263,Chimera,False,$$,4.5,479,OK
1542 E 15th St,American (New),Bars,Breakfast & Brunch,,Tulsa,5734.283377079159,Smoke on Cherry Street,False,$$,4.0,383,OK
201 N Main,American (New),Lounges,,,Tulsa,8647.39067018892,Tavern,False,$$,4.0,341,OK
324 E 3rd St,American (New),Cocktail Bars,Venues & Event Spaces,,Tulsa,7922.426292208343,Juniper,False,$$$,4.5,216,OK
13 E Brady St,Cocktail Bars,Beer Bar,,,Tulsa,8638.839125893257,Valkyrie,False,$$,4.5,147,OK
823 E 3rd St,Coffee & Tea,Wine Bars,Cocktail Bars,,Tulsa,7773.9826373625365,Hodges Bend,False,$$,4.5,143,OK
6927 S Canton Ave,British,Pubs,,,Tulsa,4554.477643537958,White Lion,False,$$,4.5,128,OK
409 E 1st St,Pubs,Irish,American (New),,Tulsa,8150.81067189367,McNellie's,False,$$,4.0,319,OK
416 E 2nd St,Ramen,Bars,,,Tulsa,7991.545604742973,JINYA Ramen Bar,False,$$,4.0,262,OK
9916 Riverside Pkwy,American (Traditional),Bars,Steakhouses,,Tulsa,9364.136865375465,Redrock Canyon Grill,False,$$,4.5,190,OK
3524 S Peoria Ave,Juice Bars & Smoothies,Cocktail Bars,American (New),,Tulsa,4534.804001912958,Pure Food and Juice,False,$$,4.5,83,OK
7104 S Sheridan Rd,Burgers,American (New),Sports Bars,,Tulsa,5018.857005451574,Smitty's Garage Burgers & Beer,False,$,4.5,151,OK
3509 S Peoria Ave,Wine Bars,Seafood,Breakfast & Brunch,,Tulsa,4490.954051745939,Doc's Wine & Food,False,$$,4.0,122,OK
201 N Main St,Cocktail Bars,American (New),Lounges,,Tulsa,8649.214477288544,Bull In The Alley,False,$$$$,4.0,139,OK
324 E 1st St,Wine Bars,,,,Tulsa,8134.10097220465,Vintage Wine Bar,False,$$,4.5,54,OK
7227 S Memorial Dr,Thai,Seafood,Beer Bar,,Tulsa,6118.972124304105,Lanna Thai Restaurant,False,$$,4.0,148,OK
111 N Main St,Steakhouses,Desserts,Bars,,Tulsa,8568.525320441471,Prhyme,False,$$$,4.0,138,OK
